user_id,item_id,rating,interaction_type,device,timestamp
1033.0,507,4.1,view,web,2024-04-09 21:38:38
1083.0,533,3.2,view,web,2024-04-08 13:38:58
1178.0,549,4.4,add_to_cart,mobile_app,2024-03-04 08:25:21
1076.0,529,4.3,view,web,2024-02-04 04:26:38
1180.0,548,3.8,add_to_cart,mobile_app,2024-05-11 09:53:44
1141.0,521,5.0,view,mobile_app,2024-05-21 20:13:12
1054.0,540,4.1,purchase,mobile_app,2024-03-15 21:22:58
1173.0,509,4.1,add_to_cart,web,2024-06-15 05:32:34
1178.0,541,2.7,add_to_cart,web,2024-03-23 22:07:48
1091.0,536,5.0,purchase,mobile_app,2024-05-02 18:36:42
1182.0,527,1.5,view,mobile_app,2024-06-21 23:57:53
1137.0,519,5.0,view,web,2024-04-18 00:33:06
1007.0,525,5.0,view,mobile_app,2024-02-07 01:42:03
1052.0,518,2.1,purchase,web,2024-02-11 09:43:16
1038.0,504,5.0,view,mobile_app,2024-06-25 09:13:48
1139.0,503,4.4,view,web,2024-04-01 14:06:39
1173.0,548,5.0,add_to_cart,mobile_app,2024-05-23 07:47:41
1144.0,525,5.0,view,mobile_app,2024-03-01 16:50:50
1179.0,519,4.1,add_to_cart,web,2024-06-26 21:03:59
1098.0,525,5.0,add_to_cart,mobile_app,2024-04-16 21:20:35
1014.0,501,5.0,purchase,mobile_app,2024-03-05 06:39:55
1200.0,529,1.4,view,mobile_app,2024-02-27 20:45:45
1166.0,524,3.3,view,mobile_app,2024-05-30 17:47:38
1051.0,550,4.5,view,web,2024-02-19 09:28:11
1175.0,505,4.5,view,web,2024-02-17 05:47:32
1031.0,525,5.0,purchase,mobile_app,2024-01-11 13:17:35
1068.0,509,3.4,add_to_cart,web,2024-02-11 18:54:16
1002.0,522,4.8,view,mobile_app,2024-04-29 22:59:09
1011.0,510,2.1,purchase,web,2024-03-23 19:03:49
1161.0,540,3.4,purchase,mobile_app,2024-06-18 09:31:50
1147.0,536,5.0,add_to_cart,web,2024-04-01 02:50:45
1082.0,534,3.0,purchase,mobile_app,2024-02-26 05:33:04
1130.0,511,4.8,purchase,mobile_app,2024-04-16 17:34:25
1024.0,523,3.9,view,web,2024-02-26 06:42:21
1085.0,524,2.9,view,mobile_app,2024-03-16 06:48:39
1136.0,531,4.6,view,web,2024-05-23 20:00:07
1172.0,523,3.8,purchase,mobile_app,2024-04-24 07:57:41
1158.0,540,3.1,view,mobile_app,2024-03-03 01:43:56
1083.0,525,5.0,view,web,2024-01-30 12:16:34
1186.0,519,4.4,view,web,2024-01-07 16:52:49
1096.0,533,3.7,add_to_cart,web,2024-05-10 14:31:02
1076.0,542,5.0,view,web,2024-02-19 10:32:05
,511,4.5,purchase,web,2024-05-17 17:00:40
1017.0,514,3.8,view,mobile_app,2024-06-20 20:49:13
1176.0,528,1.9,add_to_cart,web,2024-01-27 06:34:53
1180.0,548,5.0,view,mobile_app,2024-04-21 20:52:04
1192.0,544,5.0,view,mobile_app,2024-02-09 00:29:45
1085.0,503,3.6,view,mobile_app,2024-01-23 02:03:11
1065.0,536,3.9,view,web,2024-01-19 18:52:14
1067.0,527,4.0,view,mobile_app,2024-04-09 14:40:25
1111.0,521,4.6,add_to_cart,mobile_app,2024-01-05 12:43:07
1137.0,501,5.0,add_to_cart,mobile_app,2024-06-13 23:39:04
1194.0,548,3.3,purchase,web,2024-05-29 01:44:54
1019.0,523,4.0,add_to_cart,mobile_app,2024-05-08 03:18:50
1176.0,520,3.4,view,mobile_app,2024-06-04 02:18:48
1113.0,525,5.0,view,web,2024-04-11 21:01:30
1041.0,535,4.6,view,mobile_app,2024-02-26 04:47:25
1140.0,519,4.6,purchase,web,2024-06-11 04:19:43
1187.0,542,4.4,view,mobile_app,2024-04-05 00:35:55
1143.0,510,4.5,view,mobile_app,2024-02-01 01:00:36
1153.0,526,4.5,view,mobile_app,2024-05-17 17:05:19
1054.0,548,5.0,view,web,2024-03-29 06:26:57
1166.0,533,3.1,view,web,2024-02-06 05:11:14
1158.0,517,3.8,purchase,mobile_app,2024-02-19 03:11:42
1146.0,504,4.7,view,web,2024-05-20 14:41:35
1019.0,519,5.0,view,web,INVALID_DATE
1051.0,547,4.0,view,mobile_app,2024-05-28 15:21:22
1033.0,543,4.1,add_to_cart,web,2024-06-16 07:06:18
1159.0,505,3.6,view,mobile_app,2024-02-19 10:31:28
1085.0,540,2.5,view,mobile_app,2024-06-17 09:44:37
1040.0,537,3.9,add_to_cart,mobile_app,2024-05-25 11:51:20
1110.0,511,4.4,view,web,2024-01-02 10:15:50
1057.0,546,4.3,view,mobile_app,2024-06-13 13:17:53
1093.0,509,3.2,view,mobile_app,2024-06-22 23:21:56
1123.0,530,4.0,view,mobile_app,2024-04-24 11:49:19
1125.0,536,4.1,view,web,2024-01-28 05:41:38
1021.0,518,3.3,view,mobile_app,2024-02-05 17:12:16
1188.0,541,2.2,add_to_cart,web,2024-01-20 23:04:57
1005.0,533,5.0,view,web,2024-06-10 00:52:37
1149.0,526,4.8,add_to_cart,mobile_app,2024-05-31 06:58:02
1142.0,517,2.5,view,mobile_app,2024-05-19 17:30:41
1199.0,510,1.0,add_to_cart,web,2024-04-03 12:14:57
1198.0,538,5.0,view,web,2024-03-15 04:29:32
1131.0,506,2.5,add_to_cart,web,2024-04-11 11:32:00
1170.0,516,4.8,view,web,2024-06-06 21:10:48
1132.0,509,3.6,add_to_cart,web,2024-04-24 05:11:36
1145.0,543,5.0,add_to_cart,web,2024-02-07 23:46:30
1092.0,503,4.2,purchase,web,2024-02-26 15:14:04
1068.0,524,5.0,view,web,2024-02-29 01:42:13
1133.0,524,3.6,add_to_cart,web,2024-04-09 15:58:29
1012.0,503,4.7,view,web,2024-06-15 10:06:45
1134.0,541,2.7,purchase,web,2024-03-11 23:16:37
1140.0,537,4.8,add_to_cart,mobile_app,2024-02-14 12:41:24
1094.0,538,4.4,purchase,mobile_app,2024-06-16 02:33:16
1097.0,515,2.9,add_to_cart,web,2024-05-12 12:22:52
1089.0,532,3.6,purchase,web,2024-05-03 19:00:32
1036.0,529,4.6,view,web,2024-02-12 07:04:32
1165.0,518,1.6,view,mobile_app,2024-02-24 04:11:10
1093.0,539,3.2,purchase,web,2024-01-31 21:14:26
1085.0,547,4.9,view,web,2024-01-30 15:43:30
1123.0,514,3.7,view,mobile_app,2024-05-31 05:41:53
1106.0,502,4.8,view,mobile_app,2024-03-03 01:08:36
1152.0,511,2.5,add_to_cart,mobile_app,2024-02-04 20:32:02
1147.0,510,3.1,purchase,mobile_app,2024-01-15 05:16:59
1047.0,534,4.7,add_to_cart,web,2024-04-13 19:36:40
1005.0,547,3.7,view,mobile_app,2024-06-18 09:05:13
1115.0,539,4.9,purchase,mobile_app,2024-04-30 15:10:14
1106.0,539,4.4,view,web,2024-02-06 18:52:49
1047.0,540,2.3,view,web,2024-06-17 16:16:10
1186.0,544,5.0,view,mobile_app,2024-03-28 14:38:37
1018.0,515,3.1,view,web,2024-04-06 12:08:06
1005.0,513,2.7,view,web,2024-05-13 16:43:26
1039.0,539,3.5,view,web,2024-01-25 05:30:57
1158.0,539,4.3,view,mobile_app,2024-01-10 17:32:48
1031.0,506,3.1,add_to_cart,mobile_app,2024-05-03 21:08:57
1155.0,535,5.0,add_to_cart,mobile_app,2024-01-01 21:41:27
1134.0,527,3.6,view,web,2024-04-04 01:44:33
1110.0,515,3.2,view,mobile_app,2024-05-03 12:22:37
1190.0,549,4.7,view,mobile_app,2024-06-27 18:06:27
1035.0,517,5.0,view,mobile_app,2024-05-02 07:58:54
1022.0,519,5.0,view,web,2024-06-02 17:26:16
1049.0,501,5.0,view,mobile_app,2024-01-02 18:33:07
1134.0,501,3.9,add_to_cart,mobile_app,2024-04-06 20:13:44
1081.0,527,1.1,view,web,2024-04-02 03:09:27
1167.0,538,3.0,add_to_cart,mobile_app,2024-03-05 08:54:34
1109.0,537,5.0,view,mobile_app,2024-04-03 19:17:43
1102.0,549,3.6,view,mobile_app,2024-02-22 13:35:50
1143.0,531,4.9,view,web,2024-02-15 11:35:35
1124.0,517,5.0,add_to_cart,web,2024-03-19 18:22:49
1181.0,526,3.4,add_to_cart,web,2024-02-05 21:07:47
1059.0,529,1.2,view,mobile_app,2024-06-28 05:06:13
1131.0,526,4.3,view,web,2024-03-27 17:39:44
1176.0,546,4.8,purchase,web,2024-01-14 05:24:40
1002.0,506,3.1,view,web,2024-02-07 15:59:38
1112.0,506,3.3,view,web,2024-01-17 08:14:23
1021.0,539,3.9,purchase,mobile_app,2024-01-10 23:24:59
1103.0,540,2.4,add_to_cart,web,2024-06-16 16:18:45
1153.0,504,3.3,add_to_cart,mobile_app,2024-02-14 20:31:28
1003.0,513,4.1,add_to_cart,web,2024-06-17 16:18:12
1009.0,539,4.1,view,mobile_app,2024-05-10 16:44:14
1158.0,511,3.3,add_to_cart,mobile_app,2024-06-21 01:23:15
1168.0,501,3.8,view,web,2024-02-10 02:17:49
1103.0,523,3.5,view,mobile_app,2024-06-20 12:25:37
1052.0,534,3.0,view,web,2024-01-04 23:45:04
1024.0,536,4.8,view,mobile_app,2024-03-13 23:53:35
1150.0,523,4.0,view,mobile_app,2024-03-29 08:14:38
1050.0,530,4.1,view,web,2024-04-13 18:00:16
1045.0,527,4.0,purchase,web,2024-05-09 03:35:04
1129.0,519,4.8,purchase,mobile_app,2024-03-28 03:51:32
1066.0,535,5.0,add_to_cart,web,2024-05-27 08:44:28
1097.0,537,5.0,add_to_cart,mobile_app,2024-05-03 07:48:21
1199.0,530,3.9,add_to_cart,mobile_app,2024-06-23 14:57:37
1008.0,531,99.0,view,mobile_app,2024-01-30 08:04:24
1163.0,515,4.2,view,web,2024-06-22 22:14:51
1081.0,527,2.7,purchase,web,2024-03-31 16:34:00
,517,4.2,view,web,2024-03-04 09:05:25
1173.0,548,5.0,view,web,2024-03-28 02:35:59
1046.0,531,4.9,add_to_cart,web,2024-03-21 11:13:57
1147.0,518,3.2,add_to_cart,mobile_app,2024-02-16 23:43:59
1049.0,532,2.8,add_to_cart,web,2024-02-21 07:47:15
1068.0,514,4.3,purchase,web,2024-02-28 06:53:15
1159.0,523,5.0,add_to_cart,web,2024-02-09 03:07:58
1021.0,544,5.0,purchase,web,2024-06-18 15:39:00
1196.0,535,3.9,view,mobile_app,2024-01-11 15:23:39
1081.0,532,3.3,view,web,2024-05-27 08:31:11
1196.0,533,3.7,add_to_cart,mobile_app,2024-03-12 12:14:48
1148.0,509,3.0,view,web,2024-01-14 16:51:27
1123.0,535,5.0,view,web,2024-01-09 16:22:25
1176.0,550,4.4,view,mobile_app,2024-02-14 14:07:44
1133.0,530,4.9,purchase,web,2024-03-21 22:00:00
1173.0,514,3.6,view,web,2024-04-07 18:06:20
1093.0,540,1.7,view,mobile_app,2024-03-07 05:35:16
1061.0,518,4.0,view,mobile_app,2024-04-30 19:21:23
1048.0,532,2.8,view,web,2024-04-18 06:26:44
1193.0,524,3.5,purchase,mobile_app,2024-04-03 12:17:28
1047.0,537,5.0,view,mobile_app,2024-02-03 18:43:14
1026.0,547,3.6,view,mobile_app,2024-03-10 07:35:27
1098.0,513,4.2,add_to_cart,mobile_app,2024-02-07 23:09:30
1003.0,512,4.5,view,web,2024-04-17 15:08:57
1162.0,534,3.4,view,mobile_app,2024-05-16 23:20:50
1125.0,520,3.8,view,web,2024-03-05 17:54:36
1013.0,526,2.3,view,web,2024-01-26 22:10:03
1056.0,517,3.9,view,web,2024-05-01 20:06:28
1191.0,522,5.0,add_to_cart,web,2024-03-07 11:23:35
1143.0,517,4.5,view,web,2024-03-29 00:26:07
1090.0,544,4.1,add_to_cart,web,2024-06-04 06:36:36
1167.0,542,3.3,view,web,2024-05-17 05:49:18
1091.0,521,4.1,add_to_cart,web,2024-06-21 16:31:49
1189.0,529,3.9,purchase,mobile_app,2024-01-21 12:39:18
1119.0,541,1.8,view,web,2024-02-07 05:40:51
1087.0,527,2.0,add_to_cart,mobile_app,2024-06-10 19:36:25
1019.0,506,3.8,view,web,2024-02-11 10:14:20
1082.0,542,5.0,add_to_cart,web,2024-03-15 22:17:38
1166.0,526,3.7,view,mobile_app,2024-03-10 14:49:55
1093.0,548,5.0,view,mobile_app,2024-05-30 16:28:26
1043.0,512,5.0,purchase,web,2024-01-06 04:46:15
1170.0,517,5.0,view,mobile_app,2024-06-28 23:05:13
1043.0,526,3.4,view,mobile_app,2024-01-27 03:04:59
1122.0,536,3.1,purchase,web,2024-01-14 00:49:25
1135.0,549,4.8,add_to_cart,mobile_app,2024-01-22 03:16:39
1040.0,506,3.3,add_to_cart,web,2024-06-16 12:19:14
1064.0,548,4.1,add_to_cart,web,2024-03-13 14:40:08
1034.0,534,2.9,purchase,web,2024-02-13 00:02:42
1092.0,521,5.0,view,mobile_app,2024-05-01 14:55:34
1070.0,536,5.0,view,mobile_app,2024-04-23 04:44:34
1046.0,538,4.3,view,web,2024-06-01 14:40:47
1163.0,537,5.0,add_to_cart,web,2024-04-21 16:40:40
1137.0,520,3.7,add_to_cart,mobile_app,2024-03-29 15:34:14
1023.0,529,4.0,view,web,2024-03-19 11:26:16
1040.0,520,4.8,add_to_cart,web,2024-01-03 00:33:52
1195.0,509,3.2,add_to_cart,web,2024-03-29 09:30:34
1003.0,545,5.0,view,mobile_app,2024-05-05 15:19:00
1197.0,528,2.5,view,web,2024-03-15 19:14:50
1002.0,536,3.7,view,web,2024-04-05 06:26:56
1144.0,528,4.1,view,mobile_app,2024-04-11 07:10:45
1189.0,542,4.8,view,mobile_app,2024-04-09 12:14:16
1021.0,528,3.3,view,web,2024-06-09 07:33:48
1157.0,545,3.7,purchase,web,2024-06-24 08:18:41
1191.0,535,5.0,view,mobile_app,2024-03-09 13:12:54
1018.0,512,5.0,add_to_cart,mobile_app,2024-02-04 09:07:40
1117.0,540,1.7,add_to_cart,mobile_app,2024-04-25 08:44:39
1126.0,513,4.5,view,web,2024-03-23 00:09:03
1137.0,502,4.8,view,web,2024-02-17 03:18:17
1033.0,546,4.8,view,web,2024-04-22 23:00:14
1024.0,510,3.8,add_to_cart,web,2024-01-04 15:13:21
1108.0,520,5.0,view,web,2024-05-07 11:29:44
1009.0,522,5.0,view,mobile_app,2024-01-21 04:03:17
1199.0,526,4.9,view,web,2024-01-19 17:30:11
1050.0,517,4.7,add_to_cart,mobile_app,2024-04-07 00:07:49
1183.0,516,3.8,view,web,2024-04-08 14:15:47
1009.0,513,5.0,view,mobile_app,2024-04-27 23:49:06
1134.0,543,4.6,view,web,2024-02-23 15:24:43
1080.0,521,5.0,view,web,2024-02-10 20:46:02
1191.0,536,3.4,view,web,2024-05-13 03:16:30
1164.0,520,5.0,view,web,2024-02-20 11:56:03
1171.0,514,5.0,purchase,mobile_app,2024-01-29 07:40:27
1084.0,501,2.9,view,mobile_app,2024-02-12 08:37:07
1102.0,516,3.6,view,mobile_app,2024-01-03 01:37:50
1177.0,531,4.1,add_to_cart,web,2024-06-25 19:09:23
1198.0,506,3.2,view,mobile_app,2024-03-04 05:31:05
1176.0,540,2.4,add_to_cart,mobile_app,2024-03-27 20:03:03
1092.0,542,5.0,view,mobile_app,2024-02-09 22:34:50
1028.0,509,4.2,add_to_cart,web,2024-05-04 07:20:35
1166.0,549,5.0,add_to_cart,web,2024-03-29 14:46:12
1006.0,545,4.2,view,mobile_app,2024-04-06 11:46:08
1065.0,503,3.6,view,mobile_app,2024-05-04 22:28:35
1076.0,535,4.1,view,web,2024-06-27 15:12:36
1048.0,535,5.0,view,web,2024-03-30 10:46:29
1071.0,539,2.8,add_to_cart,mobile_app,2024-05-21 05:04:33
1040.0,529,3.4,add_to_cart,web,2024-03-16 08:34:23
1117.0,501,4.4,view,mobile_app,2024-06-12 16:24:46
1048.0,502,5.0,view,mobile_app,2024-06-07 11:49:39
1062.0,521,5.0,view,web,2024-01-17 21:34:52
1100.0,513,4.6,view,mobile_app,2024-05-14 21:31:49
1142.0,510,4.1,view,web,2024-06-05 09:20:26
1165.0,521,4.1,add_to_cart,web,2024-01-29 03:33:42
1018.0,503,4.6,add_to_cart,mobile_app,2024-02-03 05:55:02
1052.0,507,4.2,view,web,2024-05-04 06:06:02
1147.0,542,4.6,view,mobile_app,2024-04-09 21:31:33
1160.0,545,4.5,view,mobile_app,2024-05-31 08:03:23
1057.0,539,3.4,view,mobile_app,2024-01-19 00:59:58
1054.0,542,3.7,view,mobile_app,2024-05-05 02:29:51
1164.0,504,2.7,view,web,2024-04-02 17:47:56
1107.0,524,3.0,add_to_cart,web,2024-01-15 19:17:33
1011.0,547,5.0,add_to_cart,mobile_app,2024-01-19 09:04:13
1133.0,507,4.0,view,mobile_app,2024-01-26 23:14:34
1099.0,513,4.4,add_to_cart,mobile_app,2024-02-19 16:42:15
1146.0,541,1.3,view,web,2024-02-15 17:47:35
1107.0,548,4.0,view,mobile_app,2024-01-28 20:36:22
1173.0,530,5.0,purchase,mobile_app,2024-06-28 21:27:56
1027.0,511,5.0,view,mobile_app,2024-02-16 17:25:32
1087.0,543,3.9,view,mobile_app,2024-02-10 17:38:28
1091.0,521,4.9,view,web,2024-05-20 10:54:23
1106.0,549,4.6,view,mobile_app,2024-06-11 13:52:46
1083.0,539,3.5,view,mobile_app,2024-03-02 18:34:13
1097.0,550,3.5,add_to_cart,web,2024-05-20 23:16:23
1116.0,529,4.6,view,mobile_app,2024-04-11 00:46:02
1073.0,539,3.9,view,mobile_app,2024-01-05 16:08:56
1078.0,501,5.0,view,mobile_app,2024-03-17 07:13:54
1081.0,502,5.0,view,mobile_app,2024-06-25 08:58:35
1131.0,536,2.6,add_to_cart,mobile_app,2024-05-26 18:09:06
1010.0,530,4.0,view,mobile_app,2024-04-01 04:08:16
1094.0,538,3.3,view,web,2024-03-04 07:16:51
1077.0,506,3.6,view,web,2024-05-26 12:36:58
1056.0,547,4.6,view,web,2024-01-20 23:20:50
1124.0,512,5.0,view,web,2024-05-04 22:44:36
1025.0,539,3.9,add_to_cart,mobile_app,2024-06-13 09:02:46
1148.0,525,5.0,add_to_cart,mobile_app,2024-01-21 01:58:49
1086.0,523,4.9,view,mobile_app,2024-04-21 13:59:55
1031.0,550,4.9,view,mobile_app,2024-02-28 23:41:54
1155.0,501,5.0,view,web,2024-06-11 20:24:03
1079.0,534,3.6,add_to_cart,mobile_app,2024-01-11 10:34:36
1039.0,521,4.4,view,mobile_app,2024-05-08 22:14:09
1013.0,544,4.9,view,web,2024-04-10 14:48:38
1148.0,533,3.3,view,web,2024-01-24 07:27:18
1101.0,510,2.6,view,mobile_app,2024-02-03 10:05:30
1147.0,548,4.4,view,mobile_app,2024-01-13 17:25:16
1022.0,526,4.7,view,web,2024-05-08 13:49:44
1034.0,549,3.7,view,mobile_app,2024-02-04 15:35:12
1125.0,526,4.8,purchase,web,2024-06-15 18:12:35
1158.0,548,5.0,view,web,2024-05-14 07:15:04
1069.0,550,3.3,add_to_cart,web,2024-04-20 10:43:59
1148.0,506,1.9,purchase,mobile_app,2024-01-29 21:26:27
1094.0,523,3.7,view,web,2024-02-18 10:22:38
1168.0,502,4.6,view,mobile_app,2024-03-19 05:22:39
1114.0,540,2.6,purchase,mobile_app,2024-02-07 14:02:59
1060.0,513,3.2,purchase,web,2024-06-24 11:09:48
1187.0,506,3.8,view,web,2024-01-29 23:03:15
1159.0,510,1.0,add_to_cart,mobile_app,2024-03-14 00:21:44
1029.0,520,4.3,view,web,2024-04-25 15:01:21
1054.0,548,2.8,view,web,2024-05-17 06:13:34
1134.0,549,5.0,view,web,2024-03-07 17:30:39
1187.0,510,3.2,view,web,2024-06-26 22:42:01
1097.0,538,4.1,add_to_cart,mobile_app,2024-06-18 16:02:16
1044.0,504,3.6,view,mobile_app,2024-03-13 06:50:44
1159.0,518,2.8,view,mobile_app,2024-01-14 14:41:00
1018.0,525,4.5,purchase,web,2024-06-18 08:42:54
1169.0,524,3.6,view,web,2024-01-28 00:18:55
1167.0,525,4.9,view,mobile_app,2024-02-29 12:32:45
1026.0,521,5.0,view,mobile_app,2024-05-04 19:34:05
1048.0,513,3.8,view,mobile_app,2024-05-08 14:35:59
1183.0,502,5.0,purchase,web,2024-01-11 07:59:33
1079.0,522,4.7,add_to_cart,web,2024-05-05 12:47:10
1005.0,523,5.0,view,mobile_app,2024-06-24 11:22:40
1078.0,516,2.8,purchase,web,2024-05-08 08:51:03
1161.0,517,3.4,view,web,2024-04-09 00:35:17
1058.0,510,4.0,purchase,mobile_app,2024-03-28 12:42:08
1023.0,547,4.0,add_to_cart,mobile_app,2024-04-07 16:43:39
1161.0,544,4.1,view,web,2024-02-28 13:15:36
1040.0,528,3.8,view,mobile_app,2024-03-20 19:21:28
1139.0,509,5.0,view,mobile_app,2024-02-22 20:08:37
1139.0,544,5.0,view,web,2024-02-21 04:19:44
1181.0,534,2.8,add_to_cart,mobile_app,2024-02-04 13:58:49
1038.0,542,5.0,view,mobile_app,2024-05-24 05:20:04
1143.0,535,4.1,add_to_cart,mobile_app,2024-01-31 05:20:53
1038.0,547,3.5,view,web,2024-01-08 10:56:26
1106.0,520,4.5,view,mobile_app,2024-04-23 23:59:52
1164.0,548,3.4,add_to_cart,web,2024-03-11 04:49:12
1028.0,509,3.9,view,mobile_app,2024-02-17 00:48:39
1158.0,518,2.8,view,mobile_app,2024-06-04 18:39:14
1153.0,515,2.2,view,web,2024-02-29 21:01:22
1021.0,545,5.0,view,web,2024-05-02 04:32:54
1155.0,531,5.0,purchase,mobile_app,2024-06-15 11:11:54
1100.0,532,3.1,add_to_cart,web,2024-05-01 04:10:12
1058.0,503,4.4,add_to_cart,mobile_app,2024-04-14 00:59:17
1106.0,515,2.3,view,web,2024-06-20 06:48:13
1017.0,512,5.0,view,web,2024-04-22 19:31:44
1084.0,530,5.0,view,mobile_app,2024-03-04 13:25:49
1011.0,539,4.6,view,web,2024-04-07 23:20:25
1157.0,548,4.9,view,web,2024-05-26 19:34:33
1165.0,546,2.9,view,mobile_app,2024-01-10 16:06:28
1117.0,503,4.5,purchase,web,2024-03-03 16:34:25
1189.0,503,4.1,view,mobile_app,2024-05-22 12:33:48
1162.0,504,5.0,add_to_cart,mobile_app,2024-02-18 09:28:25
1078.0,550,1.9,purchase,mobile_app,2024-03-14 14:10:27
1076.0,540,2.4,purchase,web,2024-01-14 22:33:57
1037.0,530,5.0,view,mobile_app,2024-06-14 14:05:46
1129.0,508,2.7,view,mobile_app,2024-02-16 18:57:44
1140.0,509,3.4,view,mobile_app,2024-04-10 13:20:28
1007.0,512,5.0,add_to_cart,web,2024-04-26 18:57:45
1052.0,530,3.9,view,web,2024-01-24 08:20:44
1167.0,546,3.9,purchase,web,2024-02-11 22:46:07
1024.0,508,3.5,add_to_cart,mobile_app,2024-06-29 14:40:23
1022.0,534,2.7,add_to_cart,mobile_app,2024-04-08 23:50:32
1157.0,511,4.7,view,web,2024-04-06 17:24:02
1197.0,511,3.4,view,mobile_app,2024-03-26 18:55:42
1039.0,511,5.0,add_to_cart,web,2024-02-07 05:49:45
1014.0,527,1.4,view,mobile_app,2024-03-19 09:46:49
1115.0,519,4.3,purchase,web,2024-06-09 05:07:57
1034.0,513,4.6,add_to_cart,web,2024-01-01 19:48:16
1004.0,530,4.7,purchase,web,2024-05-07 15:34:51
1002.0,539,3.1,view,web,2024-05-06 07:13:37
1169.0,531,4.8,view,web,2024-04-26 13:28:05
1154.0,539,3.7,view,mobile_app,2024-01-02 07:56:35
1072.0,540,3.4,purchase,mobile_app,2024-06-09 17:52:52
1054.0,504,4.4,purchase,mobile_app,2024-02-17 04:03:41
1090.0,503,3.0,view,mobile_app,2024-02-07 01:42:36
1155.0,520,4.7,view,web,2024-03-25 02:03:06
1107.0,512,5.0,add_to_cart,mobile_app,2024-02-11 21:18:39
1170.0,545,5.0,add_to_cart,mobile_app,2024-06-28 19:36:50
1144.0,512,4.0,purchase,web,2024-04-26 23:37:23
1010.0,506,3.8,add_to_cart,web,2024-03-17 10:23:57
1098.0,505,3.9,purchase,web,2024-04-19 17:04:18
1121.0,509,4.0,view,mobile_app,2024-02-01 22:55:17
1085.0,534,3.3,view,web,2024-04-15 16:13:44
1054.0,540,3.3,view,mobile_app,2024-01-15 03:36:46
1162.0,534,4.4,view,mobile_app,2024-01-23 15:46:44
1155.0,546,4.9,add_to_cart,mobile_app,2024-03-14 13:38:54
1082.0,517,4.1,view,mobile_app,2024-05-14 18:39:22
1034.0,540,4.2,view,mobile_app,2024-05-24 15:33:46
1162.0,532,3.7,add_to_cart,web,2024-05-06 05:56:39
1060.0,546,4.6,view,mobile_app,2024-03-15 06:00:07
1007.0,530,4.3,add_to_cart,mobile_app,2024-06-09 03:47:54
1054.0,540,2.5,purchase,web,2024-04-16 13:02:21
1090.0,536,3.9,add_to_cart,web,2024-06-12 06:00:40
1052.0,545,5.0,view,web,2024-03-13 08:50:04
1079.0,520,4.6,view,mobile_app,2024-05-09 17:20:49
1002.0,508,4.2,view,mobile_app,2024-06-24 10:21:25
1186.0,537,4.5,view,mobile_app,2024-06-06 00:53:11
1050.0,522,4.2,add_to_cart,mobile_app,2024-03-27 21:30:58
1122.0,503,3.6,view,web,2024-06-14 04:30:09
1161.0,530,4.0,add_to_cart,mobile_app,2024-05-17 10:29:50
1106.0,548,5.0,view,mobile_app,2024-01-15 16:19:36
1186.0,544,5.0,view,web,2024-03-21 17:34:01
1054.0,537,3.9,view,mobile_app,2024-06-24 10:51:58
1091.0,505,3.8,view,web,2024-02-08 08:53:01
1087.0,525,4.7,view,web,2024-06-09 17:53:10
1147.0,539,3.0,view,web,2024-04-09 05:38:07
1193.0,520,5.0,add_to_cart,mobile_app,2024-06-29 10:45:02
1070.0,527,1.8,view,web,2024-01-23 15:56:15
1096.0,529,3.3,view,mobile_app,2024-03-18 06:33:19
1045.0,508,2.9,view,mobile_app,2024-04-05 01:49:12
1024.0,529,3.7,view,web,2024-05-09 00:51:30
1129.0,510,3.7,view,web,2024-02-18 10:59:30
1188.0,534,3.1,add_to_cart,mobile_app,2024-03-20 10:09:49
1026.0,534,3.7,view,mobile_app,2024-06-22 04:13:46
1010.0,530,4.5,add_to_cart,web,2024-04-09 22:55:33
1030.0,501,5.0,purchase,web,2024-03-20 01:43:54
1153.0,506,3.0,add_to_cart,web,2024-03-26 14:56:02
1027.0,534,4.0,view,mobile_app,2024-06-17 23:19:01
1148.0,549,4.2,view,web,2024-03-20 20:57:13
1083.0,513,3.6,view,web,2024-02-19 09:17:34
1082.0,550,2.5,view,web,2024-04-22 21:07:17
1039.0,511,3.5,purchase,mobile_app,2024-03-11 03:00:39
1144.0,533,3.0,view,web,2024-01-27 06:34:22
1141.0,521,4.8,view,web,2024-03-10 04:45:51
1073.0,537,4.3,view,mobile_app,2024-03-03 05:04:19
1157.0,522,4.6,view,web,INVALID_DATE
1008.0,531,4.3,purchase,web,2024-06-21 01:06:24
1014.0,506,3.1,view,mobile_app,2024-04-19 12:11:45
1153.0,538,4.7,view,mobile_app,2024-06-10 22:44:28
1158.0,523,4.2,view,mobile_app,2024-03-20 10:52:12
1183.0,549,4.4,add_to_cart,mobile_app,2024-06-20 17:05:59
1194.0,549,4.5,view,web,2024-04-29 18:08:05
1179.0,530,4.7,view,web,2024-01-25 14:19:43
1165.0,546,2.9,add_to_cart,web,2024-04-29 15:14:14
1037.0,540,3.3,view,mobile_app,2024-03-07 11:25:11
1180.0,543,5.0,add_to_cart,web,2024-03-25 10:29:31
1008.0,505,3.8,view,web,2024-05-01 03:22:30
1119.0,511,3.9,view,web,2024-03-13 11:38:36
1033.0,533,2.6,purchase,mobile_app,2024-01-27 12:52:45
1028.0,521,4.6,view,web,2024-05-22 20:04:50
1078.0,535,4.8,purchase,web,2024-04-28 12:37:26
1062.0,540,2.9,purchase,web,2024-03-03 17:10:30
